Reporter,Partner,Flow,Item_code,type_Item,Year,Reported_value,Final_value,Final_value_methodology,Balanced_value
CH,KE,X,SF,s,2019,,16.984011,M2.2,12.433471
CH,KE,X,SG,s,2019,,15.044127,M2.2,9.023856
CH,KE,X,SH,s,2019,,5.160166,M2.2,6.15708
CH,KE,X,SI,s,2019,,7.539178,M2.2,5.517289
CH,KE,X,SJ,s,2019,,14.00925,M2.2,18.692904
CH,KE,X,SK,s,2019,,0.411292,M2.2,0.356451
CH,KE,X,SL,s,2019,,2.405188,M2.2,2.832816
CH,KE,X,S,s,2020,,104.98516,M1.3,91.583897
CH,KE,X,SA,s,2020,,4e-06,M2.2,4e-06
CH,KE,X,SB,s,2020,,19.474938,M2.2,12.015566
CH,KE,X,SC,s,2020,,2.042247,M2.2,10.76582
CH,KE,X,SD,s,2020,,7.888361,M2.2,5.385618
CH,KE,X,SE,s,2020,,0.89833,M2.2,2.450514
CH,KE,X,SF,s,2020,,34.576931,M2.2,19.985146
CH,KE,X,SG,s,2020,,13.858662,M2.2,8.88812
CH,KE,X,SH,s,2020,,3.811363,M2.2,4.351088
CH,KE,X,SI,s,2020,,6.931655,M2.2,4.767322
CH,KE,X,SJ,s,2020,,13.054761,M2.2,20.834528
CH,KE,X,SK,s,2020,,0.297949,M2.2,0.243066
CH,KE,X,SL,s,2020,,2.14996,M2.2,1.897106
CH,KE,X,S,s,2021,,114.577459,M1.3,102.8307
CH,KE,X,SA,s,2021,,5e-06,M2.2,5e-06
CH,KE,X,SB,s,2021,,22.435622,M2.2,14.035321
CH,KE,X,SC,s,2021,,3.259309,M2.2,15.749782
CH,KE,X,SD,s,2021,,10.640906,M2.2,7.382003
CH,KE,X,SE,s,2021,,0.947466,M2.2,1.837784
CH,KE,X,SF,s,2021,,25.193951,M2.2,17.156344
CH,KE,X,SG,s,2021,,17.615197,M2.2,10.452568
CH,KE,X,SH,s,2021,,5.477302,M2.2,3.813386
CH,KE,X,SI,s,2021,,8.748282,M2.2,6.217664
CH,KE,X,SJ,s,2021,,17.001805,M2.2,23.270041
CH,KE,X,SK,s,2021,,0.666635,M2.2,0.560299
CH,KE,X,SL,s,2021,,2.590978,M2.2,2.355505
CH,KE,X,S,s,2022,,100.172184,M1.3,110.24608
CH,KE,X,SA,s,2022,,4e-06,M2.2,4e-06
CH,KE,X,SB,s,2022,,21.53721,M2.2,16.216903
CH,KE,X,SC,s,2022,,3.70251,M2.2,17.801435
CH,KE,X,SD,s,2022,,12.748928,M2.2,10.560866
CH,KE,X,SE,s,2022,,1.002065,M2.2,1.550412
CH,KE,X,SF,s,2022,,14.288128,M2.2,15.659969
CH,KE,X,SG,s,2022,,16.068217,M2.2,11.141406
CH,KE,X,SH,s,2022,,4.695313,M2.2,3.538344
CH,KE,X,SI,s,2022,,7.649792,M2.2,6.501191
CH,KE,X,SJ,s,2022,,15.144518,M2.2,24.488516
CH,KE,X,SK,s,2022,,0.615,M2.2,0.621641
CH,KE,X,SL,s,2022,,2.7205,M2.2,2.16539
CH,KE,X,S,s,2023,,102.432001,M8.2,107.483107
CH,KE,X,SA,s,2023,,3e-06,M2.2,3e-06
CH,KE,X,SB,s,2023,,25.446222,M2.2,17.69704
CH,KE,X,SC,s,2023,,3.10315,M2.2,12.655285
CH,KE,X,SD,s,2023,,10.445656,M2.2,8.537695
CH,KE,X,SE,s,2023,,0.350038,M2.2,1.034209
CH,KE,X,SF,s,2023,,16.087794,M2.2,21.275764
CH,KE,X,SG,s,2023,,14.415425,M2.2,10.421281
CH,KE,X,SH,s,2023,,3.713305,M2.2,2.971721
CH,KE,X,SI,s,2023,,7.812277,M2.2,6.275804
CH,KE,X,SJ,s,2023,,17.527424,M2.2,24.118654
CH,KE,X,SK,s,2023,,0.82536,M2.2,0.791249
CH,KE,X,SL,s,2023,,2.705347,M2.2,1.704402
CH,KE,X,S,s,2024,,110.375273,M8.2,112.913304
CH,KE,X,SA,s,2024,,2e-06,M2.2,2e-06
CH,KE,X,SB,s,2024,,26.950906,M2.2,18.744674
CH,KE,X,SC,s,2024,,3.141227,M2.2,12.512123
CH,KE,X,SD,s,2024,,11.768207,M2.2,9.647248
CH,KE,X,SE,s,2024,,0.658891,M2.2,1.219014
CH,KE,X,SF,s,2024,,16.932885,M2.2,22.143561
CH,KE,X,SG,s,2024,,15.09039,M2.2,10.663598
CH,KE,X,SH,s,2024,,4.818386,M2.2,3.498639
CH,KE,X,SI,s,2024,,8.932148,M2.2,6.916558
CH,KE,X,SJ,s,2024,,17.98872,M2.2,24.650606
CH,KE,X,SK,s,2024,,1.344719,M2.2,1.245384
CH,KE,X,SL,s,2024,,2.748794,M2.2,1.671898
CH,KG,X,S,s,2005,,10.92131,M1.3,9.770156
CH,KG,X,SA,s,2005,,0.0,W0,0.0
CH,KG,X,SB,s,2005,,0.071239,M2.2,0.061082
CH,KG,X,SC,s,2005,,0.926192,M2.2,1.901825
CH,KG,X,SD,s,2005,,3.85919,M2.2,2.772206
CH,KG,X,SE,s,2005,,0.035112,M2.2,0.031308
CH,KG,X,SF,s,2005,,0.076152,M2.2,0.369551
CH,KG,X,SG,s,2005,,4.10499,M2.2,2.208746
CH,KG,X,SH,s,2005,,1.003031,M2.2,0.707341
CH,KG,X,SI,s,2005,,0.463742,M2.2,0.323318
CH,KG,X,SJ,s,2005,,0.247243,M2.2,0.754405
CH,KG,X,SK,s,2005,,0.055554,M2.2,0.580481
CH,KG,X,SL,s,2005,,0.078863,M2.2,0.059893
CH,KG,X,S,s,2006,,12.200907,M1.3,12.063506
CH,KG,X,SA,s,2006,,0.0,W0,0.0
CH,KG,X,SB,s,2006,,0.077666,M2.2,0.072064
CH,KG,X,SC,s,2006,,1.036688,M2.2,2.081669
CH,KG,X,SD,s,2006,,4.41229,M2.2,3.37391
CH,KG,X,SE,s,2006,,0.034659,M2.2,0.032809
CH,KG,X,SF,s,2006,,0.092956,M2.2,0.347392
CH,KG,X,SG,s,2006,,4.689234,M2.2,2.884032
CH,KG,X,SH,s,2006,,0.946906,M2.2,1.061927
CH,KG,X,SI,s,2006,,0.49249,M2.2,0.343353
CH,KG,X,SJ,s,2006,,0.272549,M2.2,1.155696
CH,KG,X,SK,s,2006,,0.060345,M2.2,0.648408
CH,KG,X,SL,s,2006,,0.085126,M2.2,0.062247
CH,KG,X,S,s,2007,,15.994943,M1.3,15.808249
CH,KG,X,SA,s,2007,,0.0,W0,0.0
CH,KG,X,SB,s,2007,,0.11448,M2.2,0.106095
CH,KG,X,SC,s,2007,,1.338688,M2.2,4.178707
CH,KG,X,SD,s,2007,,5.632951,M2.2,4.295099
CH,KG,X,SE,s,2007,,0.037316,M2.2,0.067333
CH,KG,X,SF,s,2007,,0.129917,M2.2,0.231615
CH,KG,X,SG,s,2007,,6.415382,M2.2,3.898745
CH,KG,X,SH,s,2007,,1.199129,M2.2,0.952442
CH,KG,X,SI,s,2007,,0.602184,M2.2,0.444022
CH,KG,X,SJ,s,2007,,0.344171,M2.2,0.942978
CH,KG,X,SK,s,2007,,0.077159,M2.2,0.616327
CH,KG,X,SL,s,2007,,0.103567,M2.2,0.074886
CH,KG,X,S,s,2008,,20.239934,M1.3,21.107546
CH,KG,X,SA,s,2008,,0.016517,M2.2,0.016041
CH,KG,X,SB,s,2008,,0.1373,M2.2,0.133345
CH,KG,X,SC,s,2008,,1.767513,M2.2,5.86299
CH,KG,X,SD,s,2008,,7.920441,M2.2,6.65877
CH,KG,X,SE,s,2008,,0.042006,M2.2,0.069499
CH,KG,X,SF,s,2008,,0.180912,M2.2,0.341185
CH,KG,X,SG,s,2008,,6.990627,M2.2,4.543495
CH,KG,X,SH,s,2008,,1.67725,M2.2,1.268353
CH,KG,X,SI,s,2008,,0.824066,M2.2,0.713277
CH,KG,X,SJ,s,2008,,0.459467,M2.2,0.504195
CH,KG,X,SK,s,2008,,0.100315,M2.2,0.908811
CH,KG,X,SL,s,2008,,0.123522,M2.2,0.087585
CH,KG,X,S,s,2009,,18.838275,M1.3,19.13555
CH,KG,X,SA,s,2009,,0.015518,M2.2,0.014582
CH,KG,X,SB,s,2009,,0.126776,M2.2,0.119136
CH,KG,X,SC,s,2009,,1.529404,M2.2,4.801235
CH,KG,X,SD,s,2009,,7.590484,M2.2,5.766217
CH,KG,X,SE,s,2009,,0.039852,M2.2,0.108913
CH,KG,X,SF,s,2009,,0.170725,M2.2,0.244966
CH,KG,X,SG,s,2009,,5.587449,M2.2,3.60602
CH,KG,X,SH,s,2009,,2.206043,M2.2,1.586505
CH,KG,X,SI,s,2009,,0.859213,M2.2,0.703978
CH,KG,X,SJ,s,2009,,0.461154,M2.2,1.2656
CH,KG,X,SK,s,2009,,0.100602,M2.2,0.80249
CH,KG,X,SL,s,2009,,0.151058,M2.2,0.115908
CH,KG,X,S,s,2010,,19.531476,M1.3,19.799124
CH,KG,X,SA,s,2010,,0.012509,M2.2,0.011913
CH,KG,X,SB,s,2010,,0.153193,M2.2,0.145887
CH,KG,X,SC,s,2010,,1.545032,M2.2,4.591528
CH,KG,X,SD,s,2010,,7.816005,M2.2,5.915957
CH,KG,X,SE,s,2010,,0.039731,M2.2,0.083423
CH,KG,X,SF,s,2010,,0.154119,M2.2,0.381204
CH,KG,X,SG,s,2010,,5.472725,M2.2,3.526471
CH,KG,X,SH,s,2010,,2.546227,M2.2,1.980986
CH,KG,X,SI,s,2010,,0.978258,M2.2,0.774531
CH,KG,X,SJ,s,2010,,0.547618,M2.2,1.817865
CH,KG,X,SK,s,2010,,0.10366,M2.2,0.45331
CH,KG,X,SL,s,2010,,0.162399,M2.2,0.116049
CH,KG,X,S,s,2011,,24.428436,M1.3,24.374422
CH,KG,X,SA,s,2011,,0.015063,M2.2,0.014065
CH,KG,X,SB,s,2011,,0.189822,M2.2,0.177245
CH,KG,X,SC,s,2011,,1.830409,M2.2,5.688315
CH,KG,X,SD,s,2011,,10.06342,M2.2,7.811835
CH,KG,X,SE,s,2011,,0.048248,M2.2,0.10199
CH,KG,X,SF,s,2011,,0.194564,M2.2,0.464536
CH,KG,X,SG,s,2011,,6.364964,M2.2,4.067168
CH,KG,X,SH,s,2011,,3.383304,M2.2,2.398665
CH,KG,X,SI,s,2011,,1.291249,M2.2,0.93526
CH,KG,X,SJ,s,2011,,0.752729,M2.2,1.526187
CH,KG,X,SK,s,2011,,0.129794,M2.2,1.077438
CH,KG,X,SL,s,2011,,0.164867,M2.2,0.111717
CH,KG,X,S,s,2012,,37.336329,M1.3,35.495073
CH,KG,X,SA,s,2012,,0.02228,M2.2,0.020288
CH,KG,X,SB,s,2012,,0.183899,M2.2,0.167457
CH,KG,X,SC,s,2012,,2.450006,M2.2,7.786406
CH,KG,X,SD,s,2012,,9.649012,M2.2,7.627056
CH,KG,X,SE,s,2012,,0.04301,M2.2,0.075312
CH,KG,X,SF,s,2012,,0.215968,M2.2,0.545877
CH,KG,X,SG,s,2012,,16.319389,M2.2,9.996352
CH,KG,X,SH,s,2012,,5.364728,M2.2,3.632273
CH,KG,X,SI,s,2012,,1.436538,M2.2,0.980593
CH,KG,X,SJ,s,2012,,1.379692,M2.2,3.077759
CH,KG,X,SK,s,2012,,0.132007,M2.2,1.48224
CH,KG,X,SL,s,2012,,0.139799,M2.2,0.10346
CH,KG,X,S,s,2013,,36.254661,M1.3,32.540601
CH,KG,X,SA,s,2013,,0.021996,M2.2,0.018419
CH,KG,X,SB,s,2013,,0.2088,M2.2,0.174843
CH,KG,X,SC,s,2013,,2.119318,M2.2,7.059569
CH,KG,X,SD,s,2013,,9.969396,M2.2,7.483652
CH,KG,X,SE,s,2013,,0.042001,M2.2,0.117332
CH,KG,X,SF,s,2013,,0.198318,M2.2,0.562802
CH,KG,X,SG,s,2013,,15.864076,M2.2,9.986066
CH,KG,X,SH,s,2013,,4.926355,M2.2,2.984005
CH,KG,X,SI,s,2013,,1.549306,M2.2,0.996773
CH,KG,X,SJ,s,2013,,1.070763,M2.2,1.90029
CH,KG,X,SK,s,2013,,0.13094,M2.2,1.131974
CH,KG,X,SL,s,2013,,0.153392,M2.2,0.124876
CH,KG,X,S,s,2014,,36.792204,M1.3,34.094951
CH,KG,X,SA,s,2014,,0.023585,M2.2,0.041253
CH,KG,X,SB,s,2014,,0.197507,M2.2,0.157414
CH,KG,X,SC,s,2014,,2.044279,M2.2,7.730864
CH,KG,X,SD,s,2014,,10.12031,M2.2,7.811898
CH,KG,X,SE,s,2014,,0.044891,M2.2,0.197443
CH,KG,X,SF,s,2014,,0.225005,M2.2,0.480179
CH,KG,X,SG,s,2014,,15.857191,M2.2,10.049872
CH,KG,X,SH,s,2014,,4.977488,M2.2,3.113143
CH,KG,X,SI,s,2014,,1.716956,M2.2,1.173358
CH,KG,X,SJ,s,2014,,1.251885,M2.2,1.701547
CH,KG,X,SK,s,2014,,0.200871,M2.2,1.513145
CH,KG,X,SL,s,2014,,0.132236,M2.2,0.124836
CH,KG,X,S,s,2015,,37.018364,M1.3,33.669282
CH,KG,X,SA,s,2015,,0.025842,M2.2,0.052373
CH,KG,X,SB,s,2015,,0.193273,M2.2,0.146904
CH,KG,X,SC,s,2015,,1.662911,M2.2,6.918227
CH,KG,X,SD,s,2015,,10.483118,M2.2,8.58743
CH,KG,X,SE,s,2015,,0.029338,M2.2,0.221234
CH,KG,X,SF,s,2015,,0.24505,M2.2,0.407084
CH,KG,X,SG,s,2015,,15.083777,M2.2,9.03051
CH,KG,X,SH,s,2015,,6.26033,M2.2,3.903869
CH,KG,X,SI,s,2015,,1.673886,M2.2,1.167419
CH,KG,X,SJ,s,2015,,1.136508,M2.2,1.334041
CH,KG,X,SK,s,2015,,0.079809,M2.2,1.762141
CH,KG,X,SL,s,2015,,0.144523,M2.2,0.13805
CH,KG,X,S,s,2016,,36.15189,M1.3,33.041981
CH,KG,X,SA,s,2016,,0.025349,M2.2,0.018742
CH,KG,X,SB,s,2016,,0.191105,M2.2,0.147981
CH,KG,X,SC,s,2016,,1.562129,M2.2,6.437002
CH,KG,X,SD,s,2016,,11.016207,M2.2,9.475434
CH,KG,X,SE,s,2016,,0.025287,M2.2,0.131213
CH,KG,X,SF,s,2016,,0.329436,M2.2,0.479955
CH,KG,X,SG,s,2016,,14.526534,M2.2,8.670443
CH,KG,X,SH,s,2016,,5.415232,M2.2,3.337552
CH,KG,X,SI,s,2016,,1.749564,M2.2,1.270241
CH,KG,X,SJ,s,2016,,1.007787,M2.2,1.229233
CH,KG,X,SK,s,2016,,0.176116,M2.2,1.709162
CH,KG,X,SL,s,2016,,0.127145,M2.2,0.135022
CH,KG,X,S,s,2017,,38.428111,M1.3,32.672788
CH,KG,X,SA,s,2017,,0.025444,M2.2,0.018881
CH,KG,X,SB,s,2017,,0.204315,M2.2,0.153154
CH,KG,X,SC,s,2017,,1.892302,M2.2,7.29165
CH,KG,X,SD,s,2017,,12.079848,M2.2,8.532515
CH,KG,X,SE,s,2017,,0.03881,M2.2,0.100124
CH,KG,X,SF,s,2017,,0.974594,M2.2,0.81034
CH,KG,X,SG,s,2017,,15.708391,M2.2,8.639293
CH,KG,X,SH,s,2017,,4.414789,M2.2,2.509356
CH,KG,X,SI,s,2017,,1.892948,M2.2,1.258016
CH,KG,X,SJ,s,2017,,0.95477,M2.2,1.482517
CH,KG,X,SK,s,2017,,0.100336,M2.2,1.710161
CH,KG,X,SL,s,2017,,0.141565,M2.2,0.166781
CH,KG,X,S,s,2018,,40.97015,M1.3,34.925071
CH,KG,X,SA,s,2018,,0.022177,M2.2,0.017888
CH,KG,X,SB,s,2018,,0.307798,M2.2,0.248278
CH,KG,X,SC,s,2018,,2.141476,M2.2,8.366055
CH,KG,X,SD,s,2018,,12.348736,M2.2,9.083522
CH,KG,X,SE,s,2018,,0.04804,M2.2,0.07994
CH,KG,X,SF,s,2018,,0.367364,M2.2,0.427128
CH,KG,X,SG,s,2018,,15.990047,M2.2,8.861199
CH,KG,X,SH,s,2018,,6.52135,M2.2,3.697394
CH,KG,X,SI,s,2018,,1.878717,M2.2,1.242101
CH,KG,X,SJ,s,2018,,0.952836,M2.2,1.260549
CH,KG,X,SK,s,2018,,0.224857,M2.2,1.445166
CH,KG,X,SL,s,2018,,0.166752,M2.2,0.195852
CH,KG,X,S,s,2019,,41.715643,M1.3,36.787569
CH,KG,X,SA,s,2019,,0.028008,M2.2,0.022745
CH,KG,X,SB,s,2019,,0.386156,M2.2,0.313592
CH,KG,X,SC,s,2019,,2.155156,M2.2,7.973869
CH,KG,X,SD,s,2019,,13.440737,M2.2,10.291357
CH,KG,X,SE,s,2019,,0.024752,M2.2,0.068774
CH,KG,X,SF,s,2019,,0.488036,M2.2,0.478354
CH,KG,X,SG,s,2019,,16.68713,M2.2,9.541622
CH,KG,X,SH,s,2019,,5.313303,M2.2,3.275027
CH,KG,X,SI,s,2019,,1.87322,M2.2,1.263952
CH,KG,X,SJ,s,2019,,0.998311,M2.2,1.343705
CH,KG,X,SK,s,2019,,0.148297,M2.2,2.027696
CH,KG,X,SL,s,2019,,0.172536,M2.2,0.186875
CH,KG,X,S,s,2020,,39.818357,M1.3,31.511525
CH,KG,X,SA,s,2020,,0.027558,M2.2,0.018651
CH,KG,X,SB,s,2020,,0.360629,M2.2,0.244067
CH,KG,X,SC,s,2020,,2.032358,M2.2,8.105658
CH,KG,X,SD,s,2020,,9.410636,M2.2,5.261587
CH,KG,X,SE,s,2020,,0.046247,M2.2,0.152264
CH,KG,X,SF,s,2020,,1.212254,M2.2,0.852004
CH,KG,X,SG,s,2020,,18.49076,M2.2,9.537247
CH,KG,X,SH,s,2020,,4.765462,M2.2,2.550658
CH,KG,X,SI,s,2020,,2.034756,M2.2,1.193879
CH,KG,X,SJ,s,2020,,1.125371,M2.2,1.543218
CH,KG,X,SK,s,2020,,0.126892,M2.2,1.824373
CH,KG,X,SL,s,2020,,0.185434,M2.2,0.227919
CH,KG,X,S,s,2021,,43.925741,M1.3,35.515754
CH,KG,X,SA,s,2021,,0.028492,M2.2,0.01894
CH,KG,X,SB,s,2021,,0.346123,M2.2,0.230088
CH,KG,X,SC,s,2021,,2.719359,M2.2,10.404141
CH,KG,X,SD,s,2021,,10.722149,M2.2,5.967244
CH,KG,X,SE,s,2021,,0.040733,M2.2,0.063341
CH,KG,X,SF,s,2021,,0.740416,M2.2,0.591462
CH,KG,X,SG,s,2021,,19.757589,M2.2,10.216483
CH,KG,X,SH,s,2021,,5.74619,M2.2,3.055228
CH,KG,X,SI,s,2021,,2.166603,M2.2,1.23586
CH,KG,X,SJ,s,2021,,1.230669,M2.2,1.239862
CH,KG,X,SK,s,2021,,0.239542,M2.2,2.285893
CH,KG,X,SL,s,2021,,0.187877,M2.2,0.207212
CH,KG,X,S,s,2022,,42.384548,M1.3,39.763035
CH,KG,X,SA,s,2022,,0.022076,M2.2,0.016959
CH,KG,X,SB,s,2022,,0.297788,M2.2,0.228758
CH,KG,X,SC,s,2022,,2.933886,M2.2,11.438508
CH,KG,X,SD,s,2022,,13.060947,M2.2,8.617845
CH,KG,X,SE,s,2022,,0.039459,M2.2,0.042815
CH,KG,X,SF,s,2022,,0.398161,M2.2,0.24713
CH,KG,X,SG,s,2022,,17.543261,M2.2,10.075891
CH,KG,X,SH,s,2022,,4.711969,M2.2,2.850463
CH,KG,X,SI,s,2022,,1.906358,M2.2,1.296176
CH,KG,X,SJ,s,2022,,1.056006,M2.2,1.191329
CH,KG,X,SK,s,2022,,0.222459,M2.2,3.591635
CH,KG,X,SL,s,2022,,0.192179,M2.2,0.165526
CH,KG,X,S,s,2023,,40.475697,M8.2,48.245829
CH,KG,X,SA,s,2023,,0.018526,M2.2,0.02015
CH,KG,X,SB,s,2023,,0.345889,M2.2,0.376204
CH,KG,X,SC,s,2023,,2.579439,M2.2,12.481931
CH,KG,X,SD,s,2023,,12.115133,M2.2,11.351599
CH,KG,X,SE,s,2023,,0.013885,M2.2,0.018493
CH,KG,X,SF,s,2023,,0.469428,M2.2,0.381684
CH,KG,X,SG,s,2023,,16.971058,M2.2,12.948855
CH,KG,X,SH,s,2023,,3.940614,M2.2,3.367975
CH,KG,X,SI,s,2023,,2.178654,M2.2,2.066044
CH,KG,X,SJ,s,2023,,1.302556,M2.2,1.396839
CH,KG,X,SK,s,2023,,0.334257,M2.2,3.620856
CH,KG,X,SL,s,2023,,0.206259,M2.2,0.215198
CH,KG,X,S,s,2024,,44.197286,M8.2,61.572383
CH,KG,X,SA,s,2024,,0.01148,M2.2,0.015041
CH,KG,X,SB,s,2024,,0.35789,M2.2,0.468926
CH,KG,X,SC,s,2024,,2.572841,M2.2,10.90521
CH,KG,X,SD,s,2024,,13.585474,M2.2,13.340022
CH,KG,X,SE,s,2024,,0.025615,M2.2,0.117927
CH,KG,X,SF,s,2024,,0.486732,M2.2,0.484812
CH,KG,X,SG,s,2024,,17.569347,M2.2,20.81618
CH,KG,X,SH,s,2024,,5.043797,M2.2,4.905213
CH,KG,X,SI,s,2024,,2.475554,M2.2,2.663518
CH,KG,X,SJ,s,2024,,1.320022,M2.2,1.928068
CH,KG,X,SK,s,2024,,0.541255,M2.2,5.693725
CH,KG,X,SL,s,2024,,0.20728,M2.2,0.233739
CH,KH,X,S,s,2005,,8.457343,M1.3,10.765363
CH,KH,X,SA,s,2005,,0.0,W0,0.0
CH,KH,X,SB,s,2005,,0.060034,M2.2,0.08214
CH,KH,X,SC,s,2005,,0.730586,M2.2,2.881714
CH,KH,X,SD,s,2005,,4.04192,M2.2,3.647144
CH,KH,X,SE,s,2005,,0.784878,M2.2,0.571504
CH,KH,X,SF,s,2005,,0.009451,M2.2,0.073355
CH,KH,X,SG,s,2005,,0.504059,M2.2,0.475876
CH,KH,X,SH,s,2005,,1.441881,M2.2,1.471646
CH,KH,X,SI,s,2005,,0.430786,M2.2,0.572244
CH,KH,X,SJ,s,2005,,0.207969,M2.2,0.686806
CH,KH,X,SK,s,2005,,0.000616,M2.2,0.060289
CH,KH,X,SL,s,2005,,0.245164,M2.2,0.242643
CH,KH,X,S,s,2006,,9.543075,M1.3,13.126011
CH,KH,X,SA,s,2006,,0.0,W0,0.0
CH,KH,X,SB,s,2006,,0.067386,M2.2,0.097895
CH,KH,X,SC,s,2006,,0.846894,M2.2,3.565496
CH,KH,X,SD,s,2006,,4.819061,M2.2,4.674767
CH,KH,X,SE,s,2006,,0.799416,M2.2,0.691682
CH,KH,X,SF,s,2006,,0.011945,M2.2,0.092778
CH,KH,X,SG,s,2006,,0.597811,M2.2,0.480017
CH,KH,X,SH,s,2006,,1.410745,M2.2,1.575489
CH,KH,X,SI,s,2006,,0.476578,M2.2,0.624578
CH,KH,X,SJ,s,2006,,0.237768,M2.2,0.735198
CH,KH,X,SK,s,2006,,0.000698,M2.2,0.07744
CH,KH,X,SL,s,2006,,0.274774,M2.2,0.510672
CH,KH,X,S,s,2007,,11.997962,M1.3,14.254137
CH,KH,X,SA,s,2007,,0.0,W0,0.0
CH,KH,X,SB,s,2007,,0.103052,M2.2,0.127962
CH,KH,X,SC,s,2007,,1.10705,M2.2,3.601432
CH,KH,X,SD,s,2007,,6.050474,M2.2,5.094561
CH,KH,X,SE,s,2007,,0.884775,M2.2,0.698733
CH,KH,X,SF,s,2007,,0.016912,M2.2,0.11986
CH,KH,X,SG,s,2007,,0.819327,M2.2,0.471398
CH,KH,X,SH,s,2007,,1.802983,M2.2,1.793813
CH,KH,X,SI,s,2007,,0.575611,M2.2,0.657618
CH,KH,X,SJ,s,2007,,0.302119,M2.2,1.053876
CH,KH,X,SK,s,2007,,0.000881,M2.2,0.093462
CH,KH,X,SL,s,2007,,0.334778,M2.2,0.541422
CH,KH,X,S,s,2008,,14.471568,M1.3,16.130922
CH,KH,X,SA,s,2008,,1e-06,M2.2,1e-06
CH,KH,X,SB,s,2008,,0.116336,M2.2,0.130825
CH,KH,X,SC,s,2008,,1.337621,M2.2,4.21503
CH,KH,X,SD,s,2008,,7.53191,M2.2,5.927118
CH,KH,X,SE,s,2008,,0.927641,M2.2,0.748373
CH,KH,X,SF,s,2008,,0.021568,M2.2,0.142274
CH,KH,X,SG,s,2008,,0.807307,M2.2,0.405185
CH,KH,X,SH,s,2008,,2.299803,M2.2,2.062264
CH,KH,X,SI,s,2008,,0.700892,M2.2,0.704787
CH,KH,X,SJ,s,2008,,0.366562,M2.2,0.768494
CH,KH,X,SK,s,2008,,0.001019,M2.2,0.099516
CH,KH,X,SL,s,2008,,0.360909,M2.2,0.927055
CH,KH,X,S,s,2009,,14.143166,M1.3,15.838679
CH,KH,X,SA,s,2009,,1e-06,M2.2,1e-06
CH,KH,X,SB,s,2009,,0.099268,M2.2,0.110763
CH,KH,X,SC,s,2009,,1.100737,M2.2,4.044776
CH,KH,X,SD,s,2009,,7.100018,M2.2,5.738595
CH,KH,X,SE,s,2009,,0.822095,M2.2,0.731826
CH,KH,X,SF,s,2009,,0.019341,M2.2,0.126407
CH,KH,X,SG,s,2009,,0.621179,M2.2,0.378656
CH,KH,X,SH,s,2009,,2.886961,M2.2,2.591007
CH,KH,X,SI,s,2009,,0.71515,M2.2,0.725495
CH,KH,X,SJ,s,2009,,0.352353,M2.2,0.927562
CH,KH,X,SK,s,2009,,0.001,M2.2,0.09969
CH,KH,X,SL,s,2009,,0.425063,M2.2,0.363901
CH,KH,X,S,s,2010,,15.141274,M1.3,18.027408
CH,KH,X,SA,s,2010,,1e-06,M2.2,1e-06
CH,KH,X,SB,s,2010,,0.117284,M2.2,0.138474
CH,KH,X,SC,s,2010,,1.107915,M2.2,4.258726
CH,KH,X,SD,s,2010,,7.447301,M2.2,6.72593
CH,KH,X,SE,s,2010,,0.807043,M2.2,0.911219
CH,KH,X,SF,s,2010,,0.017387,M2.2,0.17435
CH,KH,X,SG,s,2010,,0.611067,M2.2,0.594197
CH,KH,X,SH,s,2010,,3.327709,M2.2,3.171839
CH,KH,X,SI,s,2010,,0.826631,M2.2,0.846694
CH,KH,X,SJ,s,2010,,0.418812,M2.2,0.735665
CH,KH,X,SK,s,2010,,0.001046,M2.2,0.086408
CH,KH,X,SL,s,2010,,0.459078,M2.2,0.383906
CH,KH,X,S,s,2011,,18.11342,M1.3,23.50478
CH,KH,X,SA,s,2011,,1e-06,M2.2,1e-06
CH,KH,X,SB,s,2011,,0.142324,M2.2,0.192005
CH,KH,X,SC,s,2011,,1.252249,M2.2,5.291738
CH,KH,X,SD,s,2011,,8.871275,M2.2,8.904966
CH,KH,X,SE,s,2011,,0.950439,M2.2,1.151292
CH,KH,X,SF,s,2011,,0.020957,M2.2,0.203748
CH,KH,X,SG,s,2011,,0.670552,M2.2,0.462181
CH,KH,X,SH,s,2011,,4.204903,M2.2,4.520381
CH,KH,X,SI,s,2011,,1.014202,M2.2,1.052013
CH,KH,X,SJ,s,2011,,0.545727,M2.2,1.221602
CH,KH,X,SK,s,2011,,0.001217,M2.2,0.095978
CH,KH,X,SL,s,2011,,0.439574,M2.2,0.408876
CH,KH,X,S,s,2012,,28.18964,M1.3,30.159182
CH,KH,X,SA,s,2012,,1e-06,M2.2,1e-06
CH,KH,X,SB,s,2012,,0.173135,M2.2,0.19991
CH,KH,X,SC,s,2012,,2.12716,M2.2,6.74292
CH,KH,X,SD,s,2012,,10.930459,M2.2,9.108846
CH,KH,X,SE,s,2012,,1.068118,M2.2,1.262506
CH,KH,X,SF,s,2012,,0.029513,M2.2,0.251818
CH,KH,X,SG,s,2012,,2.191749,M2.2,1.309743
CH,KH,X,SH,s,2012,,8.47276,M2.2,7.647892
CH,KH,X,SI,s,2012,,1.447177,M2.2,1.246294
CH,KH,X,SJ,s,2012,,1.272736,M2.2,1.778932
CH,KH,X,SK,s,2012,,0.001588,M2.2,0.123315
CH,KH,X,SL,s,2012,,0.475245,M2.2,0.487006
